CO_IES|NO_IES|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_CURSO|NO_CURSO|CO_OCDE|NO_OCDE|CO_OCDE_AREA_GERAL|NO_AREA_GERAL|CO_OCDE_AREA_ESPECIFICA|NO_AREA_ESPECIFICA|CO_OCDE_AREA_DETALHADA|NO_AREA_DETALHADA|CO_GRAU_ACADEMICO|CO_MODALIDADE_ENSINO|CO_NIVEL_ACADEMICO|IN_GRATUITO|TP_ATRIBUTO_INGRESSO|CO_LOCAL_OFERTA_IES|CO_MUNICIPIO_CURSO|NO_MUNICIPIO_CURSO|CO_UF_CURSO|SGL_UF_CURSO|NO_REGIAO_CURSO|NU_CARGA_HORARIA|DT_INICIO_FUNCIONAMENTO|DT_AUTORIZACAO_CURSO|IN_AJUDA_DEFICIENTE|IN_MATERIAL_DIGITAL|IN_MATERIAL_IMPRESSO|IN_MATERIAL_AUDIO|IN_MATERIAL_BRAILLE|IN_DISCIPLINA_LIBRAS|IN_GUIA_INTERPRETE|IN_MATERIAL_LIBRAS|IN_SINTESE_VOZ|IN_TRADUTOR_LIBRAS|IN_INTEGRAL_CURSO|IN_MATUTINO_CURSO|IN_NOTURNO_CURSO|IN_VESPERTINO_CURSO|NU_PERC_CARGA_HOR_DISTANCIA|NU_INTEGRALIZACAO_MATUTINO|NU_INTEGRALIZACAO_VESPERTINO|NU_INTEGRALIZACAO_NOTURNO|NU_INTEGRALIZACAO_INTEGRAL|IN_OFERECE_DISC_DISTANCIA|IN_UTILIZA_LABORATORIO|QT_INSCRITOS_ANO_EAD|QT_VAGAS_ANUAL_EAD|QT_VAGAS_INTEGRAL_PRES|QT_VAGAS_MATUTINO_PRES|QT_VAGAS_NOTURNO_PRES|QT_VAGAS_VESPERTINO_PRES|QT_INSCRITOS_MATUTINO_PRES|QT_INSCRITOS_VESPERTINO_PRES|QT_INSCRITOS_NOTURNO_PRES|QT_INSCRITOS_INTEGRAL_PRES|QT_MATRICULA_CURSO|QT_CONCLUINTE_CURSO|QT_INGRESSO_CURSO|QT_INGRESSO_PROCESSO_SELETIVO|QT_INGRESSO_OUTRA_FORMA
2805|FACULDADE MODELO|4|Privada com fins lucrativos|3|Faculdade|73566|CIÊNCIAS CONTÁBEIS|344C02|Ciências contábeis|3|Ciências sociais, negócios e direito|34|Comércio e administração|344|Contabilidade e tributação|1|1|1|0|0|659306|4106902|CURITIBA|41|PR|Sul|3024|28FEB2005:00:00:00||1|1|1|1|0|0|0|0|0|0|0|0|1|0||||8||0|1|||||50||||22||50|0|19|18|1
822|ESCOLA SUPERIOR DE ESTUDOS EMPRESARIAIS E INFORMÁTICA|4|Privada com fins lucrativos|3|Faculdade|37912|COMUNICAÇÃO SOCIAL - PRODUÇÃO EDITORIAL|321C02|Comunicação social (redação e conteúdo)|3|Ciências sociais, negócios e direito|32|Jornalismo e informação|321|Jornalismo e reportagem|1|1|1|0|0|658118|4106902|CURITIBA|41|PR|Sul|2880|27SEP2000:00:00:00||0||||||||||0|1|1|0|20|8||8||1|1||||75|75||0||5||32|9|5|5|0
5403|FACULDADES OPET|4|Privada com fins lucrativos|3|Faculdade|99234|GESTÃO DE RECURSOS HUMANOS|345G09|Gestão de pessoal / recursos humanos|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|3|1|1|0|0|1926|4106902|CURITIBA|41|PR|Sul|1600|12FEB2007:00:00:00||1|1|1|0|0|1|1|0|0|1|0|1|1|0||4||4||0|1||||60|120||170||207||241|81|56|49|7
571|UNIVERSIDADE FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|312560|GEOGRAFIA|443G05|Geografia (natureza)|4|Ciências, matemática e computação|44|Ciências físicas|443|Ciências da terra|1|1|1|1|0|1005380|4106902|CURITIBA|41|PR|Sul|3515|01JAN1938:00:00:00||1|1|1|0|1|1|0|1|1|1|0|1|0|0||8||||0|1||||0|||0||||26|5|20|0|20
557|ESCOLA DE MÚSICA E BELAS ARTES DO PARANÁ|2|Pública Estadual|3|Faculdade|46224|COMPOSIÇÃO E REGÊNCIA|212M02|Música|2|Humanidades e artes|21|Artes|212|Música e artes cênicas|1|1|1|1|0|693301|4106902|CURITIBA|41|PR|Sul|3540|01JAN1952:00:00:00||0||||||||||0|0|1|0||||12||0|1|||||15||||23||50|2|14|14|0
715|CENTRO UNIVERSITÁRIO FRANCISCANO DO PARANÁ|5|Privada sem fins lucrativos|2|Centro Universitário|96901|ENGENHARIA AMBIENTAL E SANITÁRIA|520E02|Engenharia ambiental|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|520|Engenharia e profissões de engenharia (cursos gerais)|1|1|1|0|0|33342|4106902|CURITIBA|41|PR|Sul|3910|12FEB2007:00:00:00||1|1|1|0|0|1|0|1|0|1|0|0|1|0||||10||0|1|||||50||||125||108|0|7|4|3
1491|FACULDADE INTERNACIONAL DE CURITIBA|4|Privada com fins lucrativos|3|Faculdade|103836|RELAÇÕES INTERNACIONAIS|313R01|Relações internacionais|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|313|Ciência política e educação cívica|1|1|1|0|0|6187|4106902|CURITIBA|41|PR|Sul|2900|11FEB2008:00:00:00||1|1|1|1|1|1|1|1|0|1|0|0|1|0||||6||0|1|||||120||||131||30|0|31|31|0
5403|FACULDADES OPET|4|Privada com fins lucrativos|3|Faculdade|58018|PRODUÇÃO MULTIMÍDIA|213P02|Produção de multimídia|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|3|1|1|0|0|1926|4106902|CURITIBA|41|PR|Sul|1600|03FEB2003:00:00:00||1|1|1|0|0|1|1|0|0|1|0|1|1|0|20|4||4||1|1||||100|100||186||137||217|22|45|40|5
10|PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ|5|Privada sem fins lucrativos|1|Universidade|61826|FARMÁCIA|727F01|Farmácia|7|Saúde e bem estar social|72|Saúde|727|Farmácia|1|1|1|0|0|1000133|4106902|CURITIBA|41|PR|Sul|4194|10FEB2003:00:00:00||1|1|1|1|0|1|0|0|1|1|0|1|0|0||10||||0|1||||104|||212||||482|115|114|114|0
715|CENTRO UNIVERSITÁRIO FRANCISCANO DO PARANÁ|5|Privada sem fins lucrativos|2|Centro Universitário|53692|FILOSOFIA|145F08|Formação de professor de filosofia|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|2|1|1|0|0|25018|4106902|CURITIBA|41|PR|Sul|2800|22APR2002:00:00:00||1|1|1|0|0|1|0|1|0|1|0|0|1|0||||6||0|1|||||40||||64||59|6|15|11|4
3309|FACULDADE DE TECNOLOGIA INTERNACIONAL|4|Privada com fins lucrativos|3|Faculdade|80940|GESTÃO PÚBLICA|345A10|Administração pública|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|3|1|1|0|0|697003|4106902|CURITIBA|41|PR|Sul|1728|01AUG2005:00:00:00||1|1|1|1|1|1|1|1|1|1|0|1|1|0||4||4||0|1||||50|150||5||52||55|41|11|11|0
588|UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|72830|ARTES GRÁFICAS|213A04|Artes gráficas|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|3|1|1|1|0|2004801|4106902|CURITIBA|41|PR|Sul|3000|22APR1999:00:00:00||1|1|1|1|1|1|1|1|1|1|0|0|1|0||||8||0|0|||||0||||0||143|47|0|0|0
1419|CENTRO UNIVERSITÁRIO CURITIBA|4|Privada com fins lucrativos|2|Centro Universitário|83484|MARKETING|342M02|Mercadologia (marketing)|3|Ciências sociais, negócios e direito|34|Comércio e administração|342|Marketing e publicidade|3|1|1|0|0|25124|4106902|CURITIBA|41|PR|Sul|1600|12FEB2007:00:00:00||1|1|1|1|0|1|0|0|0|1|0|1|1|0||4||4||0|1||||50|100||3||74||118|39|69|66|3
355|UNIVERSIDADE TUIUTI DO PARANÁ|4|Privada com fins lucrativos|1|Universidade|7711|LETRAS - LÍNGUA PORTUGUESA|223L01|Língua/literatura vernácula (português)|2|Humanidades e artes|22|Humanidades e letras|223|Língua materna (vernácula)|1|1|1|0|0|657850|4106902|CURITIBA|41|PR|Sul|2808|23NOV1973:00:00:00||1|0|0|0|0|1|0|0|0|0|0|1|1|0||7||7||0|1||||50|100||0||57||6|0|16|12|4
571|UNIVERSIDADE FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|12561|ENGENHARIA QUÍMICA|524E07|Engenharia química|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|1|1|1|1|0|1005380|4106902|CURITIBA|41|PR|Sul|4030|01JAN1954:00:00:00||1|1|1|0|1|1|0|1|1|1|1|0|0|0|||||10|0|1|||108|||||||978|600|66|111|109|2
5591|FACULDADES INTEGRADAS CAMÕES|4|Privada com fins lucrativos|3|Faculdade|82678|RADIOLOGIA|725T06|Tecnologia de radiologia|7|Saúde e bem estar social|72|Saúde|725|Tecnologias de diagnóstico e tratamento médico|3|1|1|0|0|24233|4106902|CURITIBA|41|PR|Sul|1600|28FEB2005:00:00:00||0||||||||||0|1|1|0||6||6||0|1||||50|50||50||50||121|3|11|11|0
558|FACULDADE DE ARTES DO PARANÁ|2|Pública Estadual|3|Faculdade|23759|ARTES CÊNICAS - INTERPRETAÇÃO TEATRAL|212A01|Artes cênicas|2|Humanidades e artes|21|Artes|212|Música e artes cênicas|1|1|1|1|0|691702|4106902|CURITIBA|41|PR|Sul|2820|10OCT1984:00:00:00||0||||||||||0|0|1|0||||8||0|1|||||30||||100||114|17|34|34|0
588|UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|30438|ENGENHARIA INDUSTRIAL ELÉTRICA - ELETROTÉCNICA|522E06|Engenharia elétrica|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|522|Eletricidade e energia|1|1|1|1|0|2004801|4106902|CURITIBA|41|PR|Sul|4215|01MAR1979:00:00:00||1|1|1|1|1|1|1|1|1|1|1|0|0|0|||||10|0|1|||0|||||||0|595|55|2|2|0
571|UNIVERSIDADE FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|28375|DESIGN GRÁFICO|214D05|Design|2|Humanidades e artes|21|Artes|214|Design e estilismo|1|1|1|1|0|1005376|4106902|CURITIBA|41|PR|Sul|2490|01JAN1975:00:00:00||1|1|1|0|1|1|0|1|1|1|0|1|0|0||8||||0|1||||33|||616||||166|25|37|33|4
1798|FACULDADE EDUCACIONAL DE CORNÉLIO PROCÓPIO|4|Privada com fins lucrativos|3|Faculdade|48185|ADMINISTRAÇÃO|345A01|Administração|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|1|1|1|0|0|658773|4106407|CORNELIO PROCOPIO|41|PR|Sul|3600|03FEB2003:00:00:00||1|0|0|0|0|0|0|0|0|1|0|0|1|0||||8||0|1|||||350||||210||349|81|72|71|1
571|UNIVERSIDADE FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|20072|ENGENHARIA AMBIENTAL|520E02|Engenharia ambiental|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|520|Engenharia e profissões de engenharia (cursos gerais)|1|1|1|1|0|1005380|4106902|CURITIBA|41|PR|Sul|3600|21FEB2000:00:00:00||1|1|1|0|1|1|0|1|1|1|1|0|0|0|||||8|0|0|||60|||||||561|267|38|60|60|0
761|FACULDADES SPEI|5|Privada sem fins lucrativos|3|Faculdade|73684|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|483A02|Análise e Desenvolvimento de Sistemas (Tecnólogo)|4|Ciências, matemática e computação|48|Computação|483|Processamento da informação|3|1|1|0|0|658086|4106902|CURITIBA|41|PR|Sul|2000|01FEB2005:00:00:00||1|0|0|0|0|1|0|0|0|0|0|1|0|0|20|6||||1|1||||0|||0||||8|6|0|0|0
571|UNIVERSIDADE FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|92254|LETRAS - FRANCÊS|145F14|Formação de professor de língua/literatura estrangeira moderna|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|2|1|1|1|0|1005376|4106902|CURITIBA|41|PR|Sul|2990|01MAR2002:00:00:00||1|1|1|0|1|1|0|1|1|1|0|0|1|0||||9||0|1|||||12||||86||33|3|14|13|1
588|UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|69246|ELETRÔNICA|523T01|Telecomunicações|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|3|1|1|1|0|2004801|4106902|CURITIBA|41|PR|Sul|3000|22APR1999:00:00:00||1|1|1|1|1|1|1|1|1|1|0|0|1|0||||8||0|0|||||0||||0||54|29|0|0|0
571|UNIVERSIDADE FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|49472|FILOSOFIA|145F08|Formação de professor de filosofia|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|2|1|1|1|0|1005376|4106902|CURITIBA|41|PR|Sul|2800|01JAN2001:00:00:00||1|1|1|0|1|1|0|1|1|1|0|0|1|0||||9||0|1|||||49||||182||151|7|49|49|0
5591|FACULDADES INTEGRADAS CAMÕES|4|Privada com fins lucrativos|3|Faculdade|59356|GESTÃO DE RECURSOS HUMANOS|345G09|Gestão de pessoal / recursos humanos|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|3|1|1|0|0|24233|4106902|CURITIBA|41|PR|Sul|1820|10MAR2003:00:00:00||0||||||||||0|0|1|0|20|||4||1|0|||||150||||150||167|5|79|79|0
571|UNIVERSIDADE FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|116522|ARTES VISUAIS|146F04|Formação de professor de artes visuais|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|2|1|1|1|0|1005376|4106902|CURITIBA|41|PR|Sul|2865|25FEB2008:00:00:00||1|1|1|0|1|1|0|1|1|1|0|0|0|1|||8|||0|1||||||16||80|||41|0|17|16|1
3393|FACULDADE DE ENSINO SUPERIOR DOM BOSCO|4|Privada com fins lucrativos|3|Faculdade|81401|DIREITO|380D01|Direito|3|Ciências sociais, negócios e direito|38|Direito|380|Direito|1|1|1|0|0|659476|4106407|CORNELIO PROCOPIO|41|PR|Sul|3375|28MAR2005:00:00:00||1|0|0|1|0|1|0|0|0|0|0|0|1|0||||10||0|1|||||60||||105||143|14|33|21|12
1872|FACULDADES INTEGRADAS SANTA CRUZ DE CURITIBA|5|Privada sem fins lucrativos|3|Faculdade|100526|PEDAGOGIA|142P01|Pedagogia|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|2|1|1|0|0|658832|4106902|CURITIBA|41|PR|Sul|3548|28JUL2003:00:00:00||1|0|0|0|0|1|0|0|0|0|0|1|1|0||8||8||0|1||||50|150||110||356||408|0|92|89|3
4584|FACULDADE DE TECNOLOGIA MACHADO DE ASSIS|4|Privada com fins lucrativos|3|Faculdade|88604|GESTÃO FINANCEIRA|345G17|Gestão financeira|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|3|1|1|0|0|701415|4106902|CURITIBA|41|PR|Sul|1600|01AUG2006:00:00:00||0||||||||||0|1|1|0||4||4||0|1||||50|100||20||102||151|86|42|42|0
1232|CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE|5|Privada sem fins lucrativos|2|Centro Universitário|44270|EDUCAÇÃO FÍSICA|146F15|Formação de professor de educação física|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|2|1|1|0|0|706037|4106902|CURITIBA|41|PR|Sul|3520|15MAR1999:00:00:00||1|0|1|0|0|1|0|1|0|1|0|1|1|0||6||6||0|1||||60|180||16||43||153|16|31|31|0
2420|FACULDADE PARANAENSE|5|Privada sem fins lucrativos|3|Faculdade|81216|COMUNICAÇÃO SOCIAL|321C02|Comunicação social (redação e conteúdo)|3|Ciências sociais, negócios e direito|32|Jornalismo e informação|321|Jornalismo e reportagem|1|1|1|0|0|106573|4106902|CURITIBA|41|PR|Sul|2700|12FEB2007:00:00:00||1|0|1|0|0|0|0|0|0|0|0|0|1|0|20|||8||1|1|||||100||||147||10|6|8|8|0
10|PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ|5|Privada sem fins lucrativos|1|Universidade|850|PEDAGOGIA|142P01|Pedagogia|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|2|1|1|0|0|1000133|4106902|CURITIBA|41|PR|Sul|3286|18MAR1952:00:00:00||1|1|1|1|0|1|0|0|1|1|0|1|1|0||8||8||0|1||||52|104||93||109||455|64|159|159|0
588|UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|1102660|ENGENHARIA DE CONTROLE E AUTOMAÇÃO|523E11|Engenharia de controle e automação|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|1|1|1|1|0|2004801|4106902|CURITIBA|41|PR|Sul|4320|||1|1|1|1|1|1|1|1|1|1|1|0|0|0|||||10|0|1|||88|||||||974|75|0|92|92|0
1232|CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE|5|Privada sem fins lucrativos|2|Centro Universitário|85980|DESIGN DE INTERIORES|214D01|Decoração de interiores|2|Humanidades e artes|21|Artes|214|Design e estilismo|3|1|1|0|0|706037|4106902|CURITIBA|41|PR|Sul|1700|01JUL2004:00:00:00||1|1|0|0|0|1|0|1|0|0|0|0|1|0|5|||4||1|1|||||120||||24||11|3|3|3|0
1907|FACULDADE EDUCACIONAL DE COLOMBO|4|Privada com fins lucrativos|3|Faculdade|79638|LOGÍSTICA|345G13|Gestão logística|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|3|1|1|0|0|658864|4105805|COLOMBO|41|PR|Sul|1600|09FEB2005:00:00:00||1|0|0|0|0|1|0|0|0|0|0|0|1|0||||4||0|1|||||100||||63||74|35|46|41|5
1232|CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE|5|Privada sem fins lucrativos|2|Centro Universitário|44289|NUTRIÇÃO|726N02|Nutrição|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|1|1|1|0|0|706037|4106902|CURITIBA|41|PR|Sul|3720|05APR1999:00:00:00||1|0|1|0|0|1|0|1|0|0|0|1|1|0|5|8||8||1|1||||120|120||6||13||11|0|0|0|0
588|UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|1102254|QUÍMICA|442Q01|Química|4|Ciências, matemática e computação|44|Ciências físicas|442|Química|1|1|1|1|0|2004801|4106902|CURITIBA|41|PR|Sul|4035|||1|1|1|1|1|1|1|1|1|1|1|0|0|0|||||8|0|1|||88|||||||1593|154|26|96|96|0
1042|UNIVERSIDADE POSITIVO|4|Privada com fins lucrativos|1|Universidade|122834|GASTRONOMIA|811G02|Gastronomia (Tecnólogo)|8|Serviços|81|Serviços pessoais|811|Hotelaria, restaurantes  e serviços de alimentação|3|1|1|0|0|1003235|4106902|CURITIBA|41|PR|Sul|1800|20JUL2009:00:00:00||1|1|0|1|1|1|0|1|1|1|0|1|1|0||4||4||0|1||||120|60||162||111||135|0|134|126|8
4045|FACULDADE DE TECNOLOGIA TUPY CURITIBA|5|Privada sem fins lucrativos|3|Faculdade|108209|ELETRÔNICA INDUSTRIAL|523T06|Tecnologia eletrônica|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|3|1|1|0|0|1049910|4106902|CURITIBA|41|PR|Sul|2960|03MAR2008:00:00:00||0||||||||||0|0|1|0||||6||0|1|||||100||||34||16|0|6|6|0
1900|FACULDADE ANCHIETA DE ENSINO SUPERIOR DO PARANÁ|4|Privada com fins lucrativos|3|Faculdade|81082|ENGENHARIA AMBIENTAL E SANITÁRIA|520E02|Engenharia ambiental|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|520|Engenharia e profissões de engenharia (cursos gerais)|1|1|1|0|0|658858|4106902|CURITIBA|41|PR|Sul|4120|15MAR2005:00:00:00||1|0|0|1|0|1|1|0|1|1|0|0|1|0||||10||0|0|||||100||||23||36|0|11|11|0
571|UNIVERSIDADE FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|12570|NUTRIÇÃO|726N02|Nutrição|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|1|1|1|1|0|1005378|4106902|CURITIBA|41|PR|Sul|3600|02JUL1979:00:00:00||1|1|1|0|1|1|0|1|1|1|1|0|0|0|||||8|0|1|||66|||||||703|288|62|69|66|3
1419|CENTRO UNIVERSITÁRIO CURITIBA|4|Privada com fins lucrativos|2|Centro Universitário|115792|DESIGN DE INTERIORES|214D01|Decoração de interiores|2|Humanidades e artes|21|Artes|214|Design e estilismo|3|1|1|0|0|658466|4106902|CURITIBA|41|PR|Sul|1600|01JAN2009:00:00:00||1|1|1|1|0|1|0|0|0|1|0|1|1|0||4||4||0|1||||100|100||50||119||116|12|112|107|5
3309|FACULDADE DE TECNOLOGIA INTERNACIONAL|4|Privada com fins lucrativos|3|Faculdade|60004|MARKETING|342M02|Mercadologia (marketing)|3|Ciências sociais, negócios e direito|34|Comércio e administração|342|Marketing e publicidade|3|1|1|0|0|697003|4106902|CURITIBA|41|PR|Sul|1728|20DEC2002:00:00:00||1|1|1|1|1|1|1|1|1|1|0|1|1|0||4||4||0|1||||50|150||68||122||198|95|78|77|1
1503|FACULDADE DOUTOR LEOCÁDIO JOSÉ CORREIA|5|Privada sem fins lucrativos|3|Faculdade|56448|TEOLOGIA|221T01|Teologia|2|Humanidades e artes|22|Humanidades e letras|221|Religião e teologia|1|1|1|0|0|658535|4106902|CURITIBA|41|PR|Sul|3200|02SEP2002:00:00:00||1|0|1|0|0|0|0|0|0|0|0|0|1|0||||8||0|1|||||100||||8||66|15|18|13|5
571|UNIVERSIDADE FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|12558|CIÊNCIAS SOCIAIS|145F24|Formação de professor de sociologia|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|2|1|1|1|0|1005376|4106902|CURITIBA|41|PR|Sul|2820|01JAN1940:00:00:00||1|1|1|0|1|1|0|1|1|1|0|1|0|0||8||||0|1||||80|||311||||318|20|92|84|8
1232|CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE|5|Privada sem fins lucrativos|2|Centro Universitário|111891|DESIGN DE MODA|214D02|Desenho de moda|2|Humanidades e artes|21|Artes|214|Design e estilismo|1|1|1|0|0|706037|4106902|CURITIBA|41|PR|Sul|2604|12FEB2007:00:00:00||1|0|1|0|0|1|0|1|0|0|0|1|1|0||6||6||0|1||||120|120||0||28||7|0|2|2|0
355|UNIVERSIDADE TUIUTI DO PARANÁ|4|Privada com fins lucrativos|1|Universidade|101058|BIOMEDICINA|421B07|Biomedicina|4|Ciências, matemática e computação|42|Ciências|421|Biologia e bioquímica|1|1|1|0|0|657850|4106902|CURITIBA|41|PR|Sul|3240|12FEB2007:00:00:00||1|0|0|0|0|1|0|0|0|0|0|1|1|0||8||8||0|1||||100|100||85||75||174|26|33|29|4
10|PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ|5|Privada sem fins lucrativos|1|Universidade|21597|CIÊNCIAS CONTÁBEIS|344C02|Ciências contábeis|3|Ciências sociais, negócios e direito|34|Comércio e administração|344|Contabilidade e tributação|1|1|1|0|0|1000133|4106902|CURITIBA|41|PR|Sul|3000|21FEB2000:00:00:00||1|1|1|1|0|1|0|0|1|1|0|0|1|0||||8||0|1|||||104||||207||395|40|157|157|0
355|UNIVERSIDADE TUIUTI DO PARANÁ|4|Privada com fins lucrativos|1|Universidade|23421|PSICOLOGIA|311P02|Psicologia|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|311|Psicologia|1|1|1|0|0|657850|4106902|CURITIBA|41|PR|Sul|4680|05JUN1979:00:00:00||1|0|0|0|0|1|0|0|0|0|0|1|1|0||10||10||0|1||||0|0||0||0||61|57|0|0|0
10|PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ|5|Privada sem fins lucrativos|1|Universidade|872|ENGENHARIA DA COMPUTAÇÃO|523E04|Engenharia de computação|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|1|1|1|0|0|1000133|4106902|CURITIBA|41|PR|Sul|4116|05MAR1987:00:00:00||1|1|1|1|0|1|0|0|1|1|0|1|1|0||10||10||0|1||||52|52||88||105||259|37|117|117|0
588|UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ|1|Pública Federal|1|Universidade|110142|MANUTENÇÃO INDUSTRIAL|520M01|Manutenção industrial|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|520|Engenharia e profissões de engenharia (cursos gerais)|3|1|1|1|0|220|4106407|CORNELIO PROCOPIO|41|PR|Sul|2400|12FEB2007:00:00:00||1|1|1|1|1|1|1|1|1|1|0|0|1|0||||6||0|1|||||44||||652||117|0|47|47|0
10|PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ|5|Privada sem fins lucrativos|1|Universidade|865|CIÊNCIA DA COMPUTAÇÃO|481C01|Ciência da computação|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|1|1|1|0|0|1000133|4106902|CURITIBA|41|PR|Sul|3396|20FEB1984:00:00:00||1|1|1|1|0|1|0|0|1|1|0|1|0|0||8||||0|1||||52|||116||||130|14|69|69|0
353|FACULDADE EVANGÉLICA DO PARANÁ|5|Privada sem fins lucrativos|3|Faculdade|57809|PSICOLOGIA|311P02|Psicologia|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|311|Psicologia|1|1|1|0|0|657849|4106902|CURITIBA|41|PR|Sul|4000|10FEB2003:00:00:00||1|0|0|0|0|1|0|0|0|0|0|1|1|0|3|10||10||1|1||||60|60||89||88||332|46|111|29|82
10|PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ|5|Privada sem fins lucrativos|1|Universidade|1114886|GESTÃO DA QUALIDADE|345G10|Gestão de qualidade|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|3|1|1|0|0|1046885|4106902|CURITIBA|41|PR|Sul|1836|||1|1|1|1|0|1|0|0|1|1|0|0|1|0||||5||0|1|||||84||||54||18|0|26|26|0
355|UNIVERSIDADE TUIUTI DO PARANÁ|4|Privada com fins lucrativos|1|Universidade|108842|REDES DE COMPUTADORES|481A01|Administração de redes|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|3|1|1|0|0|657850|4106902|CURITIBA|41|PR|Sul|2430|11FEB2008:00:00:00||1|0|0|0|0|1|0|0|0|0|0|0|1|0||||5||0|1|||||100||||51||77|12|31|22|9
1491|FACULDADE INTERNACIONAL DE CURITIBA|4|Privada com fins lucrativos|3|Faculdade|47509|CIÊNCIAS CONTÁBEIS|344C02|Ciências contábeis|3|Ciências sociais, negócios e direito|34|Comércio e administração|344|Contabilidade e tributação|1|1|1|0|0|2614|4106902|CURITIBA|41|PR|Sul|3216|01AUG2001:00:00:00||1|1|1|1|1|1|1|1|0|1|0|0|1|0||||8||0|1|||||150||||327||417|101|98|96|2
