NU_ANO_CENSO|CO_IES|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_LOCAL_OFERTA|CO_UF|CO_MUNICIPIO|IN_CAPITAL|CO_CURSO|NO_CURSO|TP_SITUACAO|CO_CINE_ROTULO|TP_GRAU_ACADEMICO|TP_MODALIDADE_ENSINO|TP_NIVEL_ACADEMICO|IN_GRATUITO|TP_ATRIBUTO_INGRESSO|NU_CARGA_HORARIA|DT_INICIO_FUNCIONAMENTO|DT_AUTORIZACAO_CURSO|IN_AJUDA_DEFICIENTE|IN_MATERIAL_DIGITAL|IN_MATERIAL_AMPLIADO|IN_MATERIAL_TATIL|IN_MATERIAL_IMPRESSO|IN_MATERIAL_AUDIO|IN_MATERIAL_BRAILLE|IN_MATERIAL_LIBRAS|IN_DISCIPLINA_LIBRAS|IN_TRADUTOR_LIBRAS|IN_GUIA_INTERPRETE|IN_RECURSOS_COMUNICACAO|IN_RECURSOS_INFORMATICA|IN_INTEGRAL|IN_MATUTINO|IN_VESPERTINO|IN_NOTURNO|NU_INTEGRALIZACAO_INTEGRAL|NU_INTEGRALIZACAO_MATUTINO|NU_INTEGRALIZACAO_VESPERTINO|NU_INTEGRALIZACAO_NOTURNO|NU_INTEGRALIZACAO_EAD|IN_OFERECE_DISC_SEMI_PRES|NU_PERC_CARGA_SEMI_PRES|IN_POSSUI_LABORATORIO|QT_INSC_VAGA_NOVA_INTEGRAL|QT_INSC_VAGA_NOVA_MATUTINO|QT_INSC_VAGA_NOVA_VESPERTINO|QT_INSC_VAGA_NOVA_NOTURNO|QT_INSC_VAGA_NOVA_EAD|QT_INSC_VAGA_REMAN_INTEGRAL|QT_INSC_VAGA_REMAN_MATUTINO|QT_INSC_VAGA_REMAN_VESPERTINO|QT_INSC_VAGA_REMAN_NOTURNO|QT_INSC_VAGA_REMAN_EAD|QT_INSC_PROG_ESP_INTEGRAL|QT_INSC_PROG_ESP_MATUTINO|QT_INSC_PROG_ESP_VESPERTINO|QT_INSC_PROG_ESP_NOTURNO|QT_INSC_PROG_ESP_EAD|QT_INSC_PRINCIPAL_INTEGRAL|QT_INSC_PRINCIPAL_MATUTINO|QT_INSC_PRINCIPAL_VESPERTINO|QT_INSC_PRINCIPAL_NOTURNO|QT_INSC_PRINCIPAL_EAD|QT_INSC_OUTRA_VAGA_INTEGRAL|QT_INSC_OUTRA_VAGA_MATUTINO|QT_INSC_OUTRA_VAGA_VESPERTINO|QT_INSC_OUTRA_VAGA_NOTURNO|QT_INSC_OUTRA_VAGA_EAD|QT_INSC_ANUAL_INTEGRAL|QT_INSC_ANUAL_MATUTINO|QT_INSC_ANUAL_VESPERTINO|QT_INSC_ANUAL_NOTURNO|QT_INSC_ANUAL_EAD|QT_VAGAS_NOVAS_INTEGRAL|QT_VAGAS_NOVAS_MATUTINO|QT_VAGAS_NOVAS_VESPERTINO|QT_VAGAS_NOVAS_NOTURNO|QT_VAGAS_NOVAS_EAD|QT_VAGAS_REMAN_INTEGRAL|QT_VAGAS_REMAN_MATUTINO|QT_VAGAS_REMAN_VESPERTINO|QT_VAGAS_REMAN_NOTURNO|QT_VAGAS_REMAN_EAD|QT_VAGAS_PROG_ESP_INTEGRAL|QT_VAGAS_PROG_ESP_MATUTINO|QT_VAGAS_PROG_ESP_VESPERTINO|QT_VAGAS_PROG_ESP_NOTURNO|QT_VAGAS_PROG_ESP_EAD|QT_VAGAS_PRINCIPAL_INTEGRAL|QT_VAGAS_PRINCIPAL_MATUTINO|QT_VAGAS_PRINCIPAL_VESPERTINO|QT_VAGAS_PRINCIPAL_NOTURNO|QT_VAGAS_PRINCIPAL_EAD|QT_VAGAS_OUTRAS_INTEGRAL|QT_VAGAS_OUTRAS_MATUTINO|QT_VAGAS_OUTRAS_VESPERTINO|QT_VAGAS_OUTRAS_NOTURNO|QT_VAGAS_OUTRAS_EAD|QT_VAGAS_ANUAL_INTEGRAL|QT_VAGAS_ANUAL_MATUTINO|QT_VAGAS_ANUAL_VESPERTINO|QT_VAGAS_ANUAL_NOTURNO|QT_VAGAS_ANUAL_EAD|QT_MATRICULA_TOTAL|QT_CONCLUINTE_TOTAL|QT_INGRESSO_TOTAL|QT_INGRESSO_VAGA_NOVA|QT_INGRESSO_PROCESSO_SELETIVO|QT_VAGA_TOTAL|QT_INSCRITO_TOTAL
2019|1060|4|2|1791|53|5300108|1|34972|COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA|1|0414P01|1|1|1|0|0|3180|24AUG1998:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||1|14.58|1||271||499|||77||77|||0||0||||||||||||||||||266||220|||77||77|||0||0|||||||||||||||||412|109|141|104||640|924
2019|1060|4|2|105518|53|5300108|1|37240|DIREITO|1|0421D01|1|1|1|0|0|3700|24AUG1998:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||5.0||5.0||0||1||548||499|||348||348|||0||0||||||||||||||||||200||220|||348||348|||0||0|||||||||||||||||634|291|221|92||1116|1743
2019|1060|4|2|105518|53|5300108|1|37242|ADMINISTRAÇÃO|1|0413A01|1|1|1|0|0|3540|13APR1998:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||1|5.45|1||166||499|||53||53|||0||0||||||||||||||||||120||120|||53||53|||0||0|||||||||||||||||172|57|45|30||346|771
2019|1060|4|2|105518|53|5300108|1|47077|RELAÇÕES INTERNACIONAIS|1|0312R01|1|1|1|0|0|3200|30JUL2001:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||1|7.32|1||250||499|||32||32|||0||0||||||||||||||||||120||120|||32||32|||0||0|||||||||||||||||212|45|103|82||304|813
2019|1060|4|2|1791|53|5300108|1|49970|ENGENHARIA DE COMPUTAÇÃO|1|0616E01|1|1|1|0|0|4260|14FEB2000:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.5||4.5||1|9.63|1||134||499|||12||12|||0||0||||||||||||||||||90||90|||12||12|||0||0|||||||||||||||||146|23|62|55||204|657
2019|1060|4|2|1791|53|5300108|1|65346|PSICOLOGIA|1|0313P01|1|1|1|0|0|4040|04AUG2003:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||5.0||5.0||1|9.23|1||536||499|||336||336|||0||0||||||||||||||||||120||120|||336||336|||0||0|||||||||||||||||731|219|272|144||912|1707
2019|1060|4|2|1791|53|5300108|1|80653|ENGENHARIA ELÉTRICA|1|0713E05|1|1|1|0|0|4260|14FEB2000:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||5.0||5.0||1|6.22|1||86||499|||30||30|||0||0||||||||||||||||||90||90|||30||30|||0||0|||||||||||||||||118|35|39|33||240|645
2019|1060|4|2|1791|53|5300108|1|100185|GASTRONOMIA|1|1013G01|3|1|1|0|0|1820|05FEB2007:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|1|1||2.0|2.0|2.0||1|3.49|1||243|182|499|||95|95|95|||0|0|0||||||||||||||||||260|60|160|||95|95|95|||0|0|0|||||||||||||||||215|98|94|65||765|1209
2019|1060|4|2|1791|53|5300108|1|101318|CIÊNCIA DA COMPUTAÇÃO|1|0614C01|1|1|1|0|0|3640|26JUL2007:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||1|12.43|1||182||499|||41||41|||0||0||||||||||||||||||90||90|||41||41|||0||0|||||||||||||||||211|19|78|55||262|763
2019|1060|4|2|1791|53|5300108|1|102027|COMUNICAÇÃO SOCIAL - CINEMA E MÍDIAS DIGITAIS|1|0211C01|1|1|1|0|0|3180|03APR2007:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||1|15.22|1||227||499|||41||41|||0||0||||||||||||||||||80||80|||41||41|||0||0|||||||||||||||||358|52|147|124||242|808
2019|1060|4|2|1791|53|5300108|1|102111|DESIGN DE INTERIORES|1|0212D03|3|1|1|0|0|1980|26JUL2007:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||2.0||2.0||0||1||121||499|||100||100|||0||0||||||||||||||||||120||120|||100||100|||0||0|||||||||||||||||165|54|99|49||440|820
2019|1060|4|2|1791|53|5300108|1|102113|DESIGN DE MODA|1|0212M01|3|1|1|0|0|1790|26JUL2007:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||2.0||2.0||0||1||174||499|||68||68|||0||0||||||||||||||||||120||120|||68||68|||0||0|||||||||||||||||143|52|110|77||376|809
2019|1060|4|2|105518|53|5300108|1|102745|PEDAGOGIA|1|0113P01|2|1|1|0|0|3360|01FEB2007:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||4.0||1|5.92|1||||499|||||0|||||0||||||||||||||||||||120|||||0|||||0|||||||||||||||||38|29|0|0||120|499
2019|1060|4|2|1791|53|5300108|1|115390|ESTÉTICA E COSMÉTICA|1|1012E01|3|1|1|0|0|2940|16FEB2009:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||2.5||2.5||1|17.28|1||167||499|||51||51|||0||0||||||||||||||||||120||120|||51||51|||0||0|||||||||||||||||188|87|72|57||342|768
2019|1060|4|2|1047118|53|5300108|1|1074407|GESTÃO DE RECURSOS HUMANOS|1|0413G07|3|1|1|0|0|1800|09AUG2010:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||2.0||2.0||1|14.29|1||0||499|||0||0|||0||0||||||||||||||||||120||120|||0||0|||0||0|||||||||||||||||0|0|0|0||240|499
2019|1060|4|2|1047118|53|5300108|1|1074413|GESTÃO PÚBLICA|1|0413G12|3|1|1|0|0|1620|10FEB2010:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||2.0||2.0||1|7.14|1||252||499|||14||14|||0||0||||||||||||||||||80||120|||14||14|||0||0|||||||||||||||||149|46|84|80||228|779
2019|1060|4|2|1791|53|5300108|1|1076116|JOGOS DIGITAIS|1|0613J01|3|1|1|0|0|2140|09AUG2010:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||3.0||3.0||0||1||123||499|||13||13|||0||0||||||||||||||||||80||40|||13||13|||0||0|||||||||||||||||183|35|77|71||146|648
2019|1060|4|2|1791|53|5300108|1|1076325|FOTOGRAFIA|1|0211F01|3|1|1|0|0|1750|14FEB2011:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||2.0||2.0||1|14.29|1||116||499|||24||24|||0||0||||||||||||||||||100||100|||24||24|||0||0|||||||||||||||||98|35|49|40||248|663
2019|1060|4|2|1791|53|5300108|1|1076334|DESIGN GRÁFICO|1|0211D01|3|1|1|0|0|1700|06FEB2012:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||2.0||2.0||1|3.51|1||250||499|||63||63|||0||0||||||||||||||||||100||140|||63||63|||0||0|||||||||||||||||307|106|196|154||366|875
2019|1060|4|2|1047118|53|5300108|1|1076544|REDES DE COMPUTADORES|1|0612R01|3|1|1|0|0|2110|09AUG2010:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||2.5||1|14.08|1||||499|||||5|||||0||||||||||||||||||||100|||||5|||||0|||||||||||||||||6|5|1|1||105|504
2019|1060|4|2|1791|53|5300108|1|1125069|ENGENHARIA CIVIL|1|0732E01|1|1|1|0|0|4210|12JAN2011:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||5.0||5.0||1|4.93|1||100||499|||57||57|||0||0||||||||||||||||||200||200|||57||57|||0||0|||||||||||||||||240|113|38|21||514|713
2019|1060|4|2|1791|53|5300108|1|1179176|ARQUITETURA E URBANISMO|1|0731A02|1|1|1|0|0|4180|27FEB2012:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||5.0||5.0||0||1||178||499|||104||104|||0||0||||||||||||||||||120||120|||104||104|||0||0|||||||||||||||||323|137|97|56||448|885
2019|1060|4|2|||||1183705|GESTÃO PÚBLICA|1|0413G12|3|2|1|0|0|1600|10FEB2014:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||617|||||103|||||0||||||||||||||||||||500|||||103|||||0||||||||||||||||553|85|555|497||603|720
2019|1060|4|2|1047118|53|5300108|1|1185276|SERVIÇO SOCIAL|1|0923S01|1|1|1|0|0|3240|27FEB2012:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||1|7.92|1||119||499|||7||7|||0||0||||||||||||||||||120||120|||7||7|||0||0|||||||||||||||||87|22|41|39||254|632
2019|1060|4|2|1791|53|5300108|1|1185394|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|1|0615S02|3|1|1|0|0|2110|06AUG2012:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||2.5||1|11.11|1||||499|||||0|||||0||||||||||||||||||||120|||||0|||||0|||||||||||||||||14|14|0|0||120|499
2019|1060|4|2|1047118|53|5300108|1|1185395|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|1|0615S02|3|1|1|0|0|2110|06FEB2012:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||2.5||1|11.11|1||||499|||||22|||||0||||||||||||||||||||100|||||22|||||0|||||||||||||||||97|21|52|47||122|521
2019|1060|4|2|1047118|53|5300108|1|1185396|ENFERMAGEM|1|0913E01|1|1|1|0|0|4040|06AUG2012:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||5.0||5.0||1|8.91|1||562||499|||77||77|||0||0||||||||||||||||||120||120|||77||77|||0||0|||||||||||||||||545|214|128|112||394|1215
2019|1060|4|2|105518|53|5300108|1|1188232|GESTÃO PÚBLICA|1|0413G12|3|1|1|0|0|1620|06FEB2012:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||2.0||2.0||1|7.14|1||148||499|||31||31|||0||0||||||||||||||||||120||120|||31||31|||0||0|||||||||||||||||89|38|56|50||302|709
2019|1060|4|2|105518|53|5300108|1|1188233|GESTÃO DE RECURSOS HUMANOS|1|0413G07|3|1|1|0|0|1800|06FEB2012:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||2.0||2.0||1|14.29|1||119||499|||12||12|||0||0||||||||||||||||||60||60|||12||12|||0||0|||||||||||||||||7|0|1|0||144|642
2019|1060|4|2|1791|53|5300108|1|1203998|TEATRO|1|0215T01|1|1|1|0|0|2820|04FEB2013:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||4.0||1|2.17|1||||499|||||22|||||0||||||||||||||||||||100|||||22|||||0|||||||||||||||||70|10|41|33||122|521
2019|1060|4|2|105518|53|5300108|1|1258720|EDUCAÇÃO FÍSICA|1|0915E01|1|1|1|0|0|3200|05AUG2013:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||1|16.00|1||0||499|||0||50|||0||0||||||||||||||||||0||120|||0||50|||0||0|||||||||||||||||96|35|38|25||170|549
2019|1060|4|2|1047118|53|5300108|1|1280039|ENGENHARIA CIVIL|1|0732E01|1|1|1|0|0|4210|17FEB2014:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||5.0||5.0||1|4.93|1||0||499|||0||23|||0||0||||||||||||||||||0||120|||0||23|||0||0|||||||||||||||||139|79|12|9||143|522
2019|1060|4|2|1047118|53|5300108|1|1280990|NUTRIÇÃO|1|0915N01|1|1|1|0|0|3200|24FEB2014:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||1|3.65|1||188||499|||29||29|||0||0||||||||||||||||||120||120|||29||29|||0||0|||||||||||||||||200|96|60|51||298|745
2019|1060|4|2|1047118|53|5300108|1|1284481|EDUCAÇÃO FÍSICA|1|0915E01|1|1|1|0|0|3200|10FEB2014:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||1|16.00|1||280||499|||28||28|||0||0||||||||||||||||||120||120|||28||28|||0||0|||||||||||||||||108|0|126|118||296|835
2019|1060|4|2|||||1303429|PEDAGOGIA|1|0113P01|2|2|1|0|0|3220|10FEB2014:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||4.0|||1|||||534|||||234|||||294||||||||||||||||||||500|||||234|||||288||||||||||||||||687|94|641|308||1022|1062
2019|1060|4|2|||||1303431|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|1|0615S02|3|2|1|0|0|2100|10FEB2014:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.5|||1|||||301|||||126|||||0||||||||||||||||||||500|||||126|||||0||||||||||||||||391|37|323|262||626|427
2019|1060|4|2|||||1303434|ENGENHARIA CIVIL|1|0732E01|1|2|1|0|0|4150|28JUL2014:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||5.0|||1|||||67|||||57|||||0||||||||||||||||||||500|||||57|||||0||||||||||||||||236|121|83|42||557|124
2019|1060|4|2|||||1304057|ADMINISTRAÇÃO|1|0413A01|1|2|1|0|0|3200|10FEB2014:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||4.0|||1|||||258|||||203|||||0||||||||||||||||||||500|||||203|||||0||||||||||||||||306|27|307|250||703|461
2019|1060|4|2|||||1304482|GESTÃO DE RECURSOS HUMANOS|1|0413G07|3|2|1|0|0|1600|10FEB2014:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||407|||||51|||||0||||||||||||||||||||500|||||51|||||0||||||||||||||||387|51|385|364||551|458
2019|1060|4|2|||||1304743|GESTÃO FINANCEIRA|1|0412G01|3|2|1|0|0|1600|28JUL2014:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||183|||||51|||||0||||||||||||||||||||250|||||51|||||0||||||||||||||||199|29|191|171||301|234
2019|1060|4|2|||||1304749|SEGURANÇA DA INFORMAÇÃO|1|0615S01|3|2|1|0|0|2100|28JUL2014:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.5|||1|||||102|||||39|||||0||||||||||||||||||||250|||||39|||||0||||||||||||||||124|20|78|66||289|141
2019|1060|4|2|||||1307101|CIÊNCIAS CONTÁBEIS|1|0411C01|1|2|1|0|0|3000|10FEB2014:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||4.0|||1|||||124|||||186|||||0||||||||||||||||||||500|||||186|||||0||||||||||||||||203|23|176|124||686|310
2019|1060|4|2|1791|53|5300108|1|1386374|ODONTOLOGIA|1|0911O01|1|1|1|0|0|5912|18FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||5.0||5.0||1|1.28|1||178||499|||27||27|||0||0||||||||||||||||||60||60|||27||27|||0||0|||||||||||||||||31|0|32|31||174|731
2019|1060|4|2|||||1405858|CIÊNCIAS ECONÔMICAS|1|0311E01|1|2|1|0|0|3200|07AUG2017:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||4.0|||1|||||72|||||85|||||0||||||||||||||||||||200|||||85|||||0||||||||||||||||65|0|73|47||285|157
2019|1060|4|2|1791|53|5300108|1|1438290|BIOMEDICINA|1|0914B01|1|1|1|0|0|3200|26FEB2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||0||1||197||499|||70||70|||0||0||||||||||||||||||120||120|||70||70|||0||0|||||||||||||||||92|0|85|63||380|836
2019|1060|4|2|1791|53|5300108|1|1438292|NUTRIÇÃO|1|0915N01|1|1|1|0|0|6420|26FEB2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||1|3.62|1||181||499|||92||92|||0||0||||||||||||||||||120||120|||92||92|||0||0|||||||||||||||||91|0|86|51||424|864
2019|1060|4|2|||||1438424|BIOMEDICINA|1|0914B01|1|2|1|0|0|3200|26FEB2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||5.0|||1|||||49|||||70|||||0||||||||||||||||||||240|||||70|||||0||||||||||||||||45|0|50|28||310|119
2019|1060|4|2|||||1438425|FARMÁCIA|1|0916F01|1|2|1|0|0|4000|26FEB2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||5.0|||1|||||69|||||55|||||0||||||||||||||||||||240|||||55|||||0||||||||||||||||79|0|68|55||295|124
2019|1060|4|2|||||1438426|DESIGN DE INTERIORES|1|0212D03|3|2|1|0|0|1700|26FEB2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||96|||||114|||||0||||||||||||||||||||120|||||114|||||0||||||||||||||||118|11|112|63||234|210
2019|1060|4|2|||||1438427|DESIGN GRÁFICO|1|0211D01|3|2|1|0|0|1700|26FEB2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||67|||||48|||||0||||||||||||||||||||120|||||48|||||0||||||||||||||||95|10|85|61||168|115
2019|1060|4|2|||||1438428|REDES DE COMPUTADORES|1|0612R01|3|2|1|0|0|2000|26FEB2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.5|||1|||||114|||||40|||||0||||||||||||||||||||500|||||40|||||0||||||||||||||||113|0|118|107||540|154
2019|1060|4|2|||||1438491|PROCESSOS GERENCIAIS|1|0413G05|3|2|1|0|0|1600|26FEB2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||92|||||24|||||0||||||||||||||||||||500|||||24|||||0||||||||||||||||94|3|90|85||524|116
2019|1060|4|2|||||1438643|GESTÃO DE MARKETING|1|0414M01|3|2|1|0|0|1600|26FEB2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||127|||||22|||||0||||||||||||||||||||500|||||22|||||0||||||||||||||||88|4|93|84||522|149
2019|1060|4|2|1791|53|5300108|1|1438794|CIÊNCIA DE DADOS E INTELIGÊNCIA ARTIFICIAL|1|0688P01|1|1|1|0|0|3180|26FEB2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||0||1||68||499|||47||47|||0||0||||||||||||||||||120||120|||47||47|||0||0|||||||||||||||||46|0|49|33||334|661
2019|1060|4|2|1791|53|5300108|1|1451864|FARMÁCIA|1|0916F01|1|1|1|0|0|4000|13AUG2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||5.0||5.0||1|2.21|1||132||499|||42||42|||0||0||||||||||||||||||120||120|||42||42|||0||0|||||||||||||||||36|0|40|31||324|715
2019|1060|4|2|||||1458094|GESTÃO COMERCIAL|1|0416G01|3|2|1|0|0|1600|06OCT2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||179|||||23|||||0||||||||||||||||||||500|||||23|||||0||||||||||||||||71|0|113|109||523|202
2019|1060|4|2|||||1458095|GESTÃO HOSPITALAR|1|0413G11|3|2|1|0|0|2400|06OCT2018:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||3.0|||1|||||75|||||25|||||0||||||||||||||||||||500|||||25|||||0||||||||||||||||36|0|70|64||525|100
2019|1060|4|2|1791|53|5300108|1|1473457|ADMINISTRAÇÃO|1|0413A01|1|1|1|0|0|3200|18FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||1|5.45|1||157||499|||42||42|||0||0||||||||||||||||||120||120|||42||42|||0||0|||||||||||||||||37|0|52|45||324|740
2019|1060|4|2|1047118|53|5300108|1|1473491|CIÊNCIAS CONTÁBEIS|1|0411C01|1|1|1|0|0|3000|18FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||1|5.45|1||157||499|||30||30|||0||0||||||||||||||||||120||120|||30||30|||0||0|||||||||||||||||58|0|61|51||300|716
2019|1060|4|2|1047118|53|5300108|1|1473492|BIOMEDICINA|1|0914B01|1|1|1|0|0|3200|18FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||4.0||4.0||0||1||160||499|||28||28|||0||0||||||||||||||||||60||60|||28||28|||0||0|||||||||||||||||29|0|37|31||176|715
2019|1060|4|2|1047118|53|5300108|1|1473500|FARMÁCIA|1|0916F01|1|1|1|0|0|4000|18FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|0|1||5.0||5.0||1|2.21|1||181||499|||28||28|||0||0||||||||||||||||||120||120|||28||28|||0||0|||||||||||||||||43|0|46|35||296|736
2019|1060|4|2|||||1474597|ENGENHARIA DE SOFTWARE|1|0613E01|1|2|1|0|0|3500|16FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||4.0|||1|||||38|||||34|||||0||||||||||||||||||||500|||||34|||||0||||||||||||||||27|0|40|29||534|72
2019|1060|4|2|||||1474639|ENGENHARIA ELÉTRICA|1|0713E05|1|2|1|0|0|4000|16FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||5.0|||1|||||33|||||33|||||0||||||||||||||||||||120|||||33|||||0||||||||||||||||30|0|35|24||153|66
2019|1060|4|2|||||1474644|GESTÃO DO AGRONEGÓCIO|1|0413G09|3|2|1|0|0|2400|16FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||3.0|||1|||||42|||||14|||||0||||||||||||||||||||500|||||14|||||0||||||||||||||||13|0|29|24||514|56
2019|1060|4|2|||||1474645|LETRAS - LÍNGUA PORTUGUESA|1|0115L13|2|2|1|0|0|3800|16FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||4.0|||1|||||59|||||80|||||0||||||||||||||||||||500|||||80|||||0||||||||||||||||47|0|60|40||580|139
2019|1060|4|2|||||1474646|LOGÍSTICA|1|0413L01|3|2|1|0|0|1600|16FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||91|||||11|||||0||||||||||||||||||||500|||||11|||||0||||||||||||||||54|0|84|84||511|102
2019|1060|4|2|||||1474851|SECRETARIADO|1|0415S01|3|2|1|0|0|1600|16FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||223|||||105|||||0||||||||||||||||||||500|||||105|||||0||||||||||||||||151|0|197|164||605|328
2019|1060|4|2|||||1481771|EMPREENDEDORISMO|1|0413E01|3|2|1|0|0|1600|16FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||52|||||23|||||0||||||||||||||||||||500|||||23|||||0||||||||||||||||38|0|51|45||523|75
2019|1060|4|2|||||1481772|GESTÃO DE EVENTOS|1|1015E01|3|2|1|0|0|1600|16FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||49|||||20|||||0||||||||||||||||||||500|||||20|||||0||||||||||||||||26|0|41|37||520|69
2019|1060|4|2|||||1481773|MARKETING DIGITAL|1|0414M01|3|2|1|0|0|1600|16FEB2019:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|||||||||2.0|||1|||||152|||||79|||||0||||||||||||||||||||500|||||79|||||0||||||||||||||||143|0|168|149||579|231
